,Year,"Access to electricity, rural (% of rural population)",Agricultural irrigated land (% of total agricultural land),Agricultural land (% of land area),Agricultural land (sq. km),"Agricultural machinery, tractors","Agricultural machinery, tractors per 100 sq. km of arable land",Agricultural methane emissions (% of total),Agricultural methane emissions (thousand metric tons of CO2 equivalent),Agricultural nitrous oxide emissions (% of total),Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),Agricultural raw materials exports (% of merchandise exports),Agricultural raw materials imports (% of merchandise imports),"Agriculture, forestry, and fishing, value added (% of GDP)","Agriculture, forestry, and fishing, value added (current US$)","Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",Arable land (% of land area),Arable land (hectares per person),Arable land (hectares),Average precipitation in depth (mm per year),Cereal production (metric tons),Cereal yield (kg per hectare),Crop production index (2014-2016 = 100),Employment in agriculture (% of total employment) (modeled ILO estimate),"Employment in agriculture, female (% of female employment) (modeled ILO estimate)","Employment in agriculture, male (% of male employment) (modeled ILO estimate)",Fertilizer consumption (% of fertilizer production),Fertilizer consumption (kilograms per hectare of arable land),Food production index (2014-2016 = 100),Forest area (% of land area),Forest area (sq. km),Land area (sq. km),Land under cereal production (hectares),Livestock production index (2014-2016 = 100),Permanent cropland (% of land area),Rural land area (sq. km),Rural land area where elevation is below 5 meters (% of total land area),Rural land area where elevation is below 5 meters (sq. km),Rural population,Rural population (% of total population),Rural population growth (annual %),Rural population living in areas where elevation is below 5 meters (% of total population),Surface area (sq. km)
48,2001.0,100.0,32.849133322,11.25,27.0,827.2,958.4277776659999,33.32133753200001,68.7135,54.0,26.218040000000002,0.34562911099999993,0.8672754314000001,0.27466657440000003,11896127.5856,53.124475440000005,0.833333333,0.004871632,200.0,560.0,15048.602000000003,4696.54,102.81800000000001,1.3438768302,0.405455364,1.8483099096,18.426215952,100.0,106.474,53.7875,129.09,240.0,3202.8,109.726,2.083333333,134.916364474,29.5165659044,63.621257017999994,0.0,0.0,-0.6064899643999999,4.6264771314,264.0
49,2002.0,100.0,32.849133322,11.25,27.0,836.0,964.2944443399999,33.32133753200001,68.7135,54.0,26.218040000000002,0.3468567928,0.8672754314000001,0.2776246621999999,11959847.8396,53.124475440000005,0.833333333,0.004710759,200.0,560.0,15048.602000000003,4696.54,102.81800000000001,1.3438768302,0.405455364,1.8483099096,18.426215952,133.75,106.474,53.7,128.88,240.0,3202.8,109.726,2.083333333,134.916364474,29.5165659044,63.621257017999994,0.0,0.0,-0.6064899643999999,4.6264771314,264.0
50,2003.0,100.0,32.849133322,11.25,27.0,836.0,964.2944443399999,33.32133753200001,68.7135,54.0,26.218040000000002,0.3468567928,0.8672754314000001,0.30150366419999997,14684986.741600001,53.124475440000005,0.833333333,0.004559756,200.0,560.0,15048.602000000003,4696.54,102.81800000000001,1.3438768302,0.405455364,1.8483099096,18.426215952,73.55,106.474,53.6125,128.67,240.0,3202.8,109.726,2.083333333,134.916364474,29.5165659044,63.621257017999994,0.0,0.0,-0.6064899643999999,4.6264771314,264.0
51,2004.0,100.0,32.849133322,11.25,27.0,836.0,964.2944443399999,33.32133753200001,68.7135,54.0,26.218040000000002,0.3468567928,0.8672754314000001,0.30150366419999997,14684986.741600001,53.124475440000005,0.833333333,0.004416376,200.0,560.0,15048.602000000003,4696.54,102.81800000000001,1.3438768302,0.405455364,1.8483099096,18.426215952,83.35,106.474,53.525,128.46,240.0,3202.8,109.726,2.083333333,134.916364474,29.5165659044,63.621257017999994,0.0,0.0,-0.6064899643999999,4.6264771314,264.0
52,2005.0,100.0,32.849133322,11.25,27.0,836.0,964.2944443399999,33.32133753200001,68.7135,54.0,26.218040000000002,0.3468567928,0.8672754314000001,0.30150366419999997,14684986.741600001,53.124475440000005,0.833333333,0.004280181,200.0,560.0,15048.602000000003,4696.54,102.81800000000001,1.3438768302,0.405455364,1.8483099096,18.426215952,90.45,106.474,53.4375,128.25,240.0,3202.8,109.726,2.083333333,134.916364474,29.5165659044,63.621257017999994,0.0,0.0,-0.6064899643999999,4.6264771314,264.0
53,2006.0,100.0,33.081477273999994,11.25,27.0,175.6,117.06666666599999,71.937984498,124.86000000000001,50.823529412,46.02908000000001,0.1800842972,0.8637789257999999,0.233902026,9824559.298,34.683466945999996,0.833333333,0.004151359,200.0,748.0,139509.478,2474.38,105.47,45.596369761999995,38.8363324512,49.494307546,40.600420455999995,118.9,102.872,53.35,128.04,240.0,96820.0,94.32000000000001,2.083333333,63308.33239094601,26.0434986534,3282.889877714,0.0,0.0,-0.38051656059999994,12.9350444574,264.0
54,2007.0,100.0,33.081477273999994,11.25,27.0,175.6,117.06666666599999,71.937984498,124.86000000000001,50.823529412,46.02908000000001,0.1800842972,0.8637789257999999,0.249991704,11165324.66,34.683466945999996,0.833333333,0.004028441,200.0,748.0,139509.478,2474.38,105.47,45.596369761999995,38.8363324512,49.494307546,40.600420455999995,117.85,102.872,53.2625,127.83,240.0,96820.0,94.32000000000001,2.083333333,63308.33239094601,26.0434986534,3282.889877714,0.0,0.0,-0.38051656059999994,12.9350444574,264.0
55,2008.0,100.0,33.081477273999994,11.25,27.0,175.6,117.06666666599999,71.937984498,124.86000000000001,50.823529412,46.02908000000001,0.1800842972,0.8637789257999999,0.26235547,12031488.13,34.683466945999996,0.833333333,0.003912133,200.0,748.0,139509.478,2474.38,105.47,45.596369761999995,38.8363324512,49.494307546,40.600420455999995,132.6,102.872,53.175,127.62,240.0,96820.0,94.32000000000001,2.083333333,63297.007871854,29.5216165884,3283.5569712620004,0.0,0.0,-0.38051656059999994,13.4536742088,264.0
56,2009.0,100.0,33.081477273999994,11.25,27.0,175.6,117.06666666599999,71.937984498,124.86000000000001,50.823529412,46.02908000000001,0.096445943,0.8637789257999999,0.31423332,13454573.82,34.683466945999996,0.833333333,0.003802137,200.0,748.0,139509.478,2474.38,105.47,45.596369761999995,38.8363324512,49.494307546,40.600420455999995,72.3,102.872,53.0875,127.41,240.0,96820.0,94.32000000000001,2.083333333,63297.007871854,29.5216165884,3283.5569712620004,0.0,0.0,-0.38051656059999994,13.4536742088,264.0
57,2010.0,100.0,33.081477273999994,11.25,27.0,175.6,117.06666666599999,71.937984498,124.86000000000001,50.823529412,46.02908000000001,0.09644594299999999,0.8637789257999999,0.312850352,13004692.02,34.683466945999996,0.833333333,0.003698635,200.0,748.0,139509.478,2474.38,105.47,45.596369761999995,38.8363324512,49.494307546,40.600420455999995,149.1,102.872,53.0,127.2,240.0,96820.0,94.32000000000001,2.083333333,63297.007871854,29.5216165884,3283.5569712620004,0.0,0.0,-0.38051656059999994,13.4536742088,264.0
58,2011.0,100.0,33.081477273999994,11.25,27.0,175.6,117.06666666599999,71.937984498,124.86000000000001,50.823529412,46.02908000000001,0.09644594299999999,0.8637789257999999,0.329023759,13773175.09,34.683466945999996,0.833333333,0.003604123,200.0,748.0,139509.478,2474.38,105.47,45.596369761999995,38.8363324512,49.494307546,40.600420455999995,135.95,102.872,53.0,127.2,240.0,96820.0,94.32000000000001,2.083333333,63297.007871854,29.5216165884,3283.5569712620004,0.0,0.0,-0.38051656059999994,13.4536742088,264.0
59,2012.0,100.0,33.081477273999994,11.25,27.0,175.6,117.06666666599999,71.937984498,124.86000000000001,50.823529412,46.02908000000001,0.09644594299999999,0.8637789257999999,0.330634393,14187536.75,34.683466945999996,0.833333333,0.003517411,200.0,748.0,139509.478,2474.38,105.47,45.596369761999995,38.8363324512,49.494307546,40.600420455999995,151.4,102.872,53.0,127.2,240.0,96820.0,94.32000000000001,2.083333333,63297.007871854,29.5216165884,3283.5569712620004,0.0,0.0,-0.38051656059999994,13.4536742088,264.0
60,2013.0,100.0,33.081477273999994,11.25,27.0,175.6,117.06666666599999,71.937984498,124.86000000000001,50.823529412,46.02908000000001,0.1000920488,0.703833432,0.340974026,15022620.09,34.683466945999996,0.833333333,0.003435718,200.0,748.0,139509.478,2474.38,105.47,45.596369761999995,38.8363324512,49.494307546,40.600420455999995,157.85,102.872,53.0,127.2,240.0,96820.0,94.32000000000001,2.083333333,63297.007871854,29.5216165884,3283.5569712620004,0.0,0.0,-0.38051656059999994,13.4536742088,264.0
61,2014.0,100.0,33.081477273999994,11.25,27.0,175.6,117.06666666599999,71.937984498,124.86000000000001,50.823529412,46.02908000000001,0.1116257246,0.8637789257999999,0.357974783,16333865.34,34.683466945999996,0.833333333,0.003358015,200.0,748.0,139509.478,2474.38,105.47,45.596369761999995,38.8363324512,49.494307546,40.600420455999995,190.1,102.872,53.0,127.2,240.0,96820.0,94.32000000000001,2.083333333,63297.007871854,29.5216165884,3283.5569712620004,0.0,0.0,-0.38051656059999994,13.4536742088,264.0
62,2015.0,100.0,33.518987358,11.25,27.0,175.6,117.06666666599999,71.93798449799999,124.86000000000001,50.823529412,46.02908000000001,0.1041726596,0.918049241,0.378694096,17829551.32,34.683466945999996,0.833333333,0.003283479,200.0,748.0,139509.478,2474.38,105.47,45.596369761999995,38.8363324512,49.494307546,40.600420455999995,185.5,102.872,53.0,127.2,240.0,96820.0,94.32000000000001,2.083333333,229.4268204,49.38891314,135.026594,0.0,0.0,-0.38051656059999994,6.527419357,264.0
63,2016.0,100.0,33.081477273999994,11.25,27.0,175.6,117.06666666599999,71.937984498,124.86000000000001,50.823529412,46.02908000000001,0.0976736248,0.8637789257999999,0.399458774,19610718.44,34.683466945999996,0.833333333,0.003212593,200.0,748.0,139509.478,2474.38,105.47,45.596369761999995,38.8363324512,49.494307546,40.600420455999995,174.75,102.872,53.0,127.2,240.0,96820.0,94.32000000000001,2.083333333,63297.007871854,29.5216165884,3283.5569712620004,0.0,0.0,-0.38051656059999994,13.4536742088,264.0
64,2017.0,100.0,33.081477273999994,11.25,27.0,175.6,117.06666666599999,71.937984498,124.86000000000001,50.823529412,46.02908000000001,0.09916797999999999,0.8637789257999999,0.418315712,21611366.45,34.683466945999996,0.833333333,0.003145594,200.0,748.0,139509.478,2474.38,105.47,45.596369761999995,38.8363324512,49.494307546,40.600420455999995,173.15,102.872,53.0,127.2,240.0,96820.0,94.32000000000001,2.083333333,63297.007871854,29.5216165884,3283.5569712619995,0.0,0.0,-0.38051656059999994,13.453674208799999,264.0
65,2018.0,100.0,33.081477273999994,11.25,27.0,175.6,117.06666666599999,71.937984498,124.86000000000001,50.823529412,46.02908000000001,0.1800842972,0.8637789257999999,0.408587365,22595610.38,34.683466945999996,0.833333333,0.003082424,200.0,748.0,139509.478,2474.38,105.47,45.596369761999995,38.8363324512,49.494307546,40.600420455999995,182.4,102.872,53.375,128.1,240.0,96820.0,94.32000000000001,2.083333333,63297.007871854,29.5216165884,3283.5569712619995,0.0,0.0,-0.38051656059999994,13.453674208799999,264.0
66,2019.0,100.0,33.081477273999994,11.25,27.0,175.6,117.06666666599999,71.937984498,124.86000000000001,50.823529412,46.02908000000001,0.26178976379999996,0.8637789257999999,0.414317853,24618338.47,34.683466945999996,0.833333333,0.003024163,200.0,748.0,139509.478,2474.38,105.47,45.596369761999995,38.8363324512,49.494307546,40.600420455999995,186.5,102.872,53.0,127.2,240.0,96820.0,94.32000000000001,2.083333333,63297.007871854,29.5216165884,3283.5569712619995,0.0,0.0,-0.38051656059999994,13.453674208799999,264.0
67,2020.0,100.0,33.081477273999994,11.25,27.0,175.6,117.06666666599999,71.937984498,124.86000000000001,50.823529412,46.02908000000001,0.828390157,1.026124832,0.436096287,24627338.51,34.683466945999996,0.833333333,0.002971283,200.0,748.0,139509.478,2474.38,105.47,45.596369761999995,38.8363324512,49.494307546,40.600420455999995,181.95,102.872,53.0,127.2,240.0,96820.0,94.32000000000001,2.083333333,63297.007871854,29.5216165884,3283.5569712619995,0.0,0.0,-0.38051656059999994,13.453674208799999,264.0
68,2021.0,100.0,33.081477273999994,11.25,27.0,175.6,117.06666666599999,71.937984498,124.86000000000001,50.823529412,46.02908000000001,0.775875044,0.997504248,0.447035801,26948987.8,34.683466945999996,0.833333333,0.002935306,200.0,748.0,139509.478,2474.38,105.47,45.596369761999995,38.8363324512,49.494307546,40.600420455999995,76.99100000000001,102.872,52.75,126.6,240.0,96820.0,94.32000000000001,2.083333333,63297.007871854,29.5216165884,3283.5569712619995,0.0,0.0,-0.38051656059999994,13.453674208799999,264.0
69,2022.0,100.0,34.816128636,7.833333333600001,12.6,827.2,958.4277776659999,33.32133753200001,63.896,54.0,24.978360000000002,0.35286417439999995,0.8209043132,0.33132582480000006,21349265.262000002,54.362518448,3.6666666668000003,0.0040001632,260.0,560.0,14343.844000000001,4682.139999999999,103.24600000000001,1.220147892,0.36894847140000003,1.7020268682000002,227.36751276,243.91,103.974,32.261111112,56.760000000000005,128.4,3064.0,104.478,2.083333333,63297.007871854,29.521616588399997,3283.5569712620004,0.0,0.0,-1.6234073052,13.212236852799998,2679.6
70,2023.0,23.608830851,14.323603744000001,70.844349182,327403.3334,247238.2,153.05877922,41.102902212000004,8233.5575,80.33133330999999,9815.154480000001,2.5602309934,1.0184772095999999,16.28612317,2623539718.8,76.550597896,51.568706930000005,0.10722248859999998,1272200.0,593.0,14712427.0,2695.0,93.34400000000001,30.196516229999997,35.93569307200001,27.851756885999997,165.29162498,131.816194438,89.19000000000001,10.1150438388,23699.260000000002,344236.0,5809980.6,81.15,6.9092457332,515517.794728,1.1668913908,4280.2511644999995,4349220.4,14.168000000000001,-0.571121947,0.7742537062,924423.2
71,1999.0,83.16317669600001,2.6636616682000005,36.97610654,18880.0,17397.8,352.29470145399995,58.95522388,2374.89,82.73809524,1367.7604,2.456132797,0.766468681,11.10969297,1583671877.0,53.322541224,4.308656483,0.05638958,220000.0,2926.0,292453.0,3676.8,69.94,16.61146001,3.817442508,22.78796685,349.8098859,836.3636364,71.33,56.05636506,28622.38,51060.0,79540.0,73.64,5.483744614,91337.81422976,12.151039899999999,3729.4463617200004,1632475.0,41.843,-0.039625221,11.467675289799999,51100.0
72,2000.0,92.81553211,2.6636616682000005,36.03603604,18400.0,19739.2,393.19532388,56.43564356,2283.4975,81.13207547,1263.8776,3.001742538,0.802023949,9.248823187,1388584061.0,51.910510762,4.112808461,0.05277452,210000.0,2926.0,284922.0,3626.2,70.88,16.28592062,3.749868262,22.21247027,1246.268657,795.2380952,71.75,55.95808852,28572.2,51060.0,78573.0,73.63,5.483744614,50075.94175,2.887026033,1480.485864,1629400.0,40.948,-0.188541922,1.061085708,51100.0
73,2001.0,95.77123459,2.6636616682000005,35.89894242,18330.0,19739.2,393.19532388,55.02512563,2187.3775,79.05405405,1147.598,3.377832925,0.837236718,8.37953627,1338729323.0,52.173250146,4.112808461,0.051810634,210000.0,2926.0,229454.0,3549.6,71.32,15.6425715,3.704430397,21.72192996,23434.6,557.9666667,71.85,55.98546808,28586.18,51060.0,64642.0,73.25,5.483744614,101723.32481776,12.1510399,3729.4463617199995,1604671.0,39.59,-1.529309775,11.467675289799999,51100.0
74,2002.0,96.32259629,2.6636616682000005,35.76184881,18260.0,19739.2,393.19532388,53.31632653,2088.4125,78.23129252,1128.824,3.412477916,0.7229867,8.42775029,1397221609.0,51.910510762,3.916960439,0.048512804,200000.0,2926.0,201368.0,3683.4,67.72,15.90777134,4.063151439,21.92689366,4944.843081838,629.19155,69.17,56.01284763,28600.16,51060.0,54669.0,72.44,5.679592636,101723.32481776,12.151039899999999,3729.4463617200004,1576780.0,38.247,-1.753395829,11.467675289799999,51100.0
75,2003.0,96.66844592,2.6636616682000005,35.82060321,18290.0,17397.8,352.29470145399995,51.67958656,2004.6525,79.87421384,1248.3816,3.070270011,0.878776481,8.840078009,1526837102.0,53.322541224,4.112808461,0.050135964,210000.0,2926.0,198281.0,3171.4,70.69,15.20847154,4.026233319,20.90943412,328.198738028,919.6685714,71.89,56.04022718,28614.14,51060.0,62522.0,74.38,5.679592636,101723.32481776,12.151039899999999,3729.4463617200004,1546435.0,36.92,-1.943251099,11.467675289799999,51100.0
76,2004.0,97.3414862,2.6636616682000005,35.6835096,18220.0,17397.8,352.29470145399995,50.1312336,1912.1775,77.18120805,1131.953,3.333339719,1.021950946,8.852408768,1647485930.0,53.322541224,4.112808461,0.049379233,210000.0,2926.0,209860.0,3059.4,72.23,14.87889705,3.948975413,20.2417718,328.198738028,751.0608095,72.85,56.06760674,28628.12,51060.0,68596.0,74.47,5.679592636,91337.81422976,12.1510399,3729.4463617199995,1514507.0,35.612,-2.086230841,11.467675289799999,51100.0
77,2005.0,97.44307741,2.6636616682000005,35.35056796,18050.0,17397.8,352.29470145399995,50.76142132,2001.7725,77.56410256,1192.3874,2.995971057,1.065840094,8.622236946,1727951680.0,57.274444296,4.112808461,0.048657437,210000.0,2926.0,196477.0,3189.1,76.06,15.24943687,4.710025652,20.74466774,328.198738028,683.535619,77.03,56.09498629,28642.1,51060.0,61608.0,80.12,5.483744614,91337.81422976,12.151039899999999,3729.4463617200004,1481558.0,34.328,-2.199573669,11.467675289799999,51100.0
78,2006.0,97.56266728,2.8306760006,35.54641598,18150.0,15634.4,290.297232408,49.48979592,1940.06,77.84810127,1206.8404,3.098071679,0.958485445,8.429828197,1914881023.0,61.450604395999996,4.112808461,0.047965224,210000.0,2926.0,207263.0,3759.0,86.93,14.03736567,4.29858189,19.16326829,385.45473838,845.4687143,85.12,56.12236584,28656.08,51060.0,55138.0,81.07,5.777516647,91337.81422976,12.151039899999999,3729.4463617200004,1447643.0,33.065,-2.315752017,11.467675289799999,51100.0
79,2007.0,97.72034566,2.8306760006,35.25264395,18000.0,52672.8,287.008192028,51.08958838,2109.9975,78.44311377,1293.0518,2.237320425,1.042469095,7.915311043,2128007655.0,49.6610551312,3.916960439,0.045044852,200000.0,2926.0,199213.88,3538.2,83.3,13.26663223,4.985914446,17.73019866,286.97033167999996,858.04355,84.23,56.1497454,28670.06,51060.0,56303.0,87.07,5.875440658,92560.33855176,11.885258736800001,3546.02875042,1413080.0,31.826,-2.416499738,11.300503095599998,51100.0
80,2008.0,97.76742068,2.8306760006,35.11555033,17930.0,52672.8,287.008192028,52.09302326,2236.095,79.54545455,1377.8626,2.545120266,1.142442714,6.976960469,2149025564.0,49.6610551312,3.916960439,0.04442548,200000.0,2926.0,234240.31,3814.3,79.94,12.39527193,4.081726758,17.0356018,286.97033167999996,915.7099,82.76,56.17712495,28684.04,51060.0,61411.0,90.95,5.875440658,92560.33855176,11.885258736800001,3546.02875042,1378038.0,30.61,-2.511097082,11.300503095599998,51100.0
81,2009.0,98.16230887,2.8306760006,35.56600078,18160.0,52672.8,287.008192028,54.20066558999999,2272.155,81.04119153799999,1159.6968,1.939002271,0.744767749,7.049629701,2167459008.0,49.349972773199994,4.308656483,0.048212552,220000.0,2926.0,283516.4,3790.7,80.81,10.88942122,3.2308362,15.21461376,286.97033167999996,382.9673182,84.4,56.2045045,28698.02,51060.0,74792.0,94.68,6.07128868,92560.33855176,11.885258736800001,3546.02875042,1342700.0,29.425,-2.597823631,11.300503095599998,51100.0
82,2010.0,97.09039689,2.8306760006,35.62475519,18190.0,75028.2,324.910564548,51.12309879199999,2301.5975,80.29280782800001,1277.9134,2.657248421,1.115335183,6.485189408,2442232499.0,64.301271622,4.406580494,0.048677571,225000.0,2926.0,286537.0,3199.2,84.9,12.35092272,3.716602916,17.28259388,254.89139994000007,519.3177333,88.02,56.23188406,28712.0,51060.0,89566.0,97.5,6.169212691,92560.33855176001,11.885258736800001,3546.02875042,1306433.0,28.264,-2.738198948,11.300503095599998,51100.0
83,2011.0,97.26606249,2.8306760006,35.62475519,18190.0,75028.2,324.910564548,51.12309879199999,2370.8125,80.29280782800001,1493.9336,2.553500122,1.100755447,5.599872122,2394651683.0,64.301271622,4.543674109,0.049573433,232000.0,2926.0,297476.0,3418.9,89.33,12.82770289,4.409475788,17.82168484,254.89139993999999,706.0794828,91.15,56.55240893,28875.66,51060.0,87009.0,97.51,6.169212691,92560.33855176001,11.885258736800001,3546.02875042,1269758.0,27.132,-2.847419148,11.300503095599998,51100.0
84,2012.0,98.14076627,2.8306760006,35.48766157,18120.0,75028.2,324.910564548,51.12309879199999,2284.9775,80.292807828,1433.1714,2.388378747,1.004316466,5.130841914,2423381574.0,71.55651896,4.543674109,0.048980354,232000.0,2926.0,231741.0,3621.5,94.72,13.31474238,5.197420654,18.53796738,254.89139993999999,635.3276724,94.88,56.8729338,29039.32,51060.0,63990.0,97.1,6.169212691,92560.33855176001,11.885258736800001,3546.02875042,1234072.0,26.054,-2.850706051,11.300503095599998,51100.0
85,2013.0,98.43602544,2.8306760006,35.27222875,18010.0,75028.2,324.910564548,51.12309879199999,2331.0925,80.29280782800001,1459.604,2.156428532,0.916292989,4.783350933,2437101460.0,70.21118641,4.543674109,0.048418722,232000.0,2926.0,238539.0,3283.3,95.14,13.91520539,5.985673819,19.09907146,254.89139993999999,589.8420259,95.12,57.19345868,29202.98,51060.0,72653.0,98.36,6.2475519,92560.33855176001,11.885258736800001,3546.02875042,1199321.0,25.03,-2.85637073,11.300503095599998,51100.0
